t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var],Fault_Type
-0.0178399745779542,12.503706862449294,0.0127424988893302,2281.994501165803,4.970335075661518,1192.450101386817,311.33331525413945,1.2190869486473437,678.3965377507404,678.2872455379331,-11.481855458516817,311.73547870108285,0.1029110975322799,58.83738061181364,58.80589851557406,-1.790036998204181,737.2044829485634,737.0752968246212,-13.264868395037244,1
0.2286489574476723,12.49413107655136,-0.0025764213202428,2280.9965650558925,4.917122223714095,1175.2109680153444,311.13566233916674,1.2222229175989916,690.867907588609,690.7612388509643,-11.94108954061735,311.56803441143666,0.1015655841473892,61.45191367017584,61.393472679634925,-2.0776799771319623,752.2922666762272,752.1454024643309,-13.997762703467734,1
0.4894945231682271,12.51643675161715,-0.0063626613777975,2282.0074915835607,4.9351101937457145,1180.5170514538345,312.2583947386593,1.1964196210718367,685.6146539424242,685.4986091567766,-12.3290047967263,312.7445261906293,0.1210570549690655,58.41534135356109,58.42193386390259,-1.0165212981362528,744.0224802034853,743.9398992135975,-13.36695695965924,1
0.7229956921056421,12.501955433617264,0.0158952420500644,2281.0078022809503,4.944218467400685,1177.6024221148143,313.35149314528053,1.191902064214216,687.4767673825933,687.4113238547067,-9.769696967424556,313.7673740377289,0.1164686282518151,60.92509893226226,60.945039260124176,-1.1612752318142348,748.4276874106664,748.347311902176,-10.972760473573183,1
0.9630294522168608,12.502154315886688,0.0156208279311317,2281.9936792677345,4.967831383194281,1190.0602733664523,312.3056209787086,1.226211007421554,691.6487083439591,691.553594102712,-11.845933594640202,312.80502380239545,0.1156418392812686,59.90308358934557,59.90496109194287,-1.4539862088361402,751.5755714597236,751.4493010122814,-13.273579121945897,1
1.244641382935174,12.49354779402682,-0.0191058041056383,2281.000395598966,4.931798333811631,1175.2297089205376,313.7974220246236,1.2242620032364873,688.546900353904,688.4881502969056,-9.961495873805973,314.3320370643896,0.1112353700699959,59.77106256681804,59.75414954131243,-1.2587627113536304,748.2931377859942,748.2022112027067,-11.230947429740198,1
1.4779719846994224,12.52382928009682,-0.0241899142046947,2280.992205672754,4.961692940866914,1184.760542639645,313.4138015442627,1.202889304872,691.8949069676224,691.7477713449348,-14.055594366734468,313.9571780368594,0.1041814337168418,60.37788229837241,60.33605689485324,-1.0495462089554413,752.2590927795989,752.1006192386252,-15.109193853472055,1
1.7292423350197976,12.503577598353653,-0.0018248536304067,2280.976422233807,4.937309015457526,1179.9984290299844,314.0363284254424,1.217194500802916,687.1874250238625,687.1035128537568,-11.281886528786428,314.53064183231965,0.1033117056939103,60.12163747332048,60.118519189284505,-0.99959905163118,747.3133705968193,747.2207241516323,-12.28501963832499,1
1.9831821089041173,12.515220490190393,-0.0014152019630744,2281.9955287409,4.940711258077061,1182.8886487572497,313.01142880288074,1.232072091169231,692.0464769778943,691.9546184789959,-12.944919720938929,313.55103484303913,0.1022554512027402,59.60026757837318,59.59141390327307,-1.1838173488836954,751.6705219748453,751.5182492105185,-14.152096671139152,1
2.2274073219112025,12.508556126473188,0.0054457221764444,2279.973899727952,4.9640538319717935,1184.2642812531572,312.4619621851918,1.1911074824189951,684.1105058153635,684.0357558240634,-9.964049916009133,312.9821255376283,0.1156324114197164,60.920452607201945,60.923587785053016,-1.5924926665057937,745.0390261264248,744.9449857146619,-11.56548650834979,1
2.496061442006728,12.480261070329371,0.0025637653671442,2281.014937521642,4.933080006902599,1177.6214747551717,314.43560523621403,1.2299872606409297,692.1198599246533,691.9871064721395,-13.741293350112356,314.9940609237696,0.1090226551450068,59.85895255078664,59.86394499981993,-0.7826753197715602,751.9812399632493,751.8464971353707,-14.540036556945738,1
2.7253401933014154,12.519757470086676,0.006293130559118,2279.9941407077263,4.945888768574238,1179.469372632164,315.0354236622336,1.2191177909007114,687.7363685283116,687.6348041192007,-11.157657049603422,315.51699916310173,0.1153196669507139,60.403596698946046,60.400791546456496,-0.6939656122411294,748.1224746318289,748.0112377166841,-11.842695179824622,1
