t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var],Fault_Type
0.0098154727164849,12.501558722798704,-0.0001490700569371,2277.9890103114485,5.016182578017669,1195.1202407802732,312.0715643103874,1.2111080835072243,666.4413685281258,666.2445473910277,-15.253504686139312,312.7585684528163,0.1262681206054036,58.09786399961701,58.083100493608974,-1.178462590589215,724.5395015678573,724.3162355977754,-16.415722725595487,3
0.2221612272247599,12.493169490909496,0.0020294269296791,2279.004211347052,4.9664172836483935,1186.1229953855916,309.3197942424647,1.1904107547068938,657.7599859316238,657.590165208933,-14.040770439701625,309.83222228972744,0.1161521842276913,59.77481324709163,59.765101029139146,-1.3729430974516978,717.5172769271903,717.355079059108,-15.426602494849874,3
0.4909573104597712,12.512322464296398,0.0013066480843653,2277.0160494670126,4.987427362912626,1187.462875559339,311.3561044373393,1.1912180870627094,664.1441443922299,664.0247972927009,-10.723276536976334,311.9427225454523,0.1260319164209974,59.22515078020373,59.23618259131995,0.4339862825210835,723.3674772125235,723.287241614621,-10.299873606341016,3
0.7285496104126464,12.508348215147231,-0.0016815607114001,2279.9977053335137,4.965769928537784,1181.86832184911,310.7744296911805,1.1965863690023577,654.6740150750785,654.5600473590878,-12.666006005435271,311.3080024512606,0.1097927237660771,60.04989658882727,60.00006793884093,-1.598946992765867,714.6773793142767,714.5531603814815,-14.246598397778476,3
0.938578653821922,12.51348843994835,0.007147150087436,2278.019888043601,4.951610698645229,1180.8250310621977,312.9298329992365,1.1849283949228575,664.4998117002433,664.3895775363945,-11.405258468573786,313.4107985788224,0.1028824137384451,59.54995467290259,59.56063287376519,-0.120457938508301,724.0251342118352,723.9287910670761,-11.504372433145262,3
1.1739524891542974,12.4999130811052,0.0121670969809506,2280.988164774472,4.9719614986530045,1189.5367420804482,310.71010732123966,1.160790553778387,653.5956733162747,653.5269200866895,-11.08857401030037,311.4187656997857,0.1165959389012242,59.32302169653795,59.33093623574716,-0.7911456072331798,712.9326621718229,712.8461016569518,-11.897127751281577,3
1.4296993777528424,12.49610792963357,0.0021848887725437,2277.9987745343174,4.946895020404105,1183.2149998336502,311.90593879518025,1.1894430615598992,665.4723712920458,665.2978590185459,-14.824792666629772,312.43058265651734,0.1047176568840939,59.76507356168707,59.761636885894255,-0.1063949325643685,725.2256900899321,725.0566851531909,-14.988779925896209,3
1.6324107800491028,12.50877192054204,0.0080194924499027,2278.996332525951,4.977131749161822,1188.506674743579,310.5261857201192,1.1864244612750716,663.9914209720783,663.8328742405173,-15.221673962314783,311.15028668106254,0.1061399407326765,57.80713085644656,57.81051864106188,0.1091303018420678,721.7920820545812,721.6278266235307,-15.131912036235846,3
1.906280003547363,12.493227373576124,0.0057992055781315,2278.992812721493,4.940780761204691,1181.3581272834326,312.57037333825804,1.2103077345229076,665.0186227099181,664.8237879490869,-15.583792811337794,313.0375686230028,0.1101906620921632,59.71244443687356,59.70243388452666,-1.0846584517570874,724.7093950847639,724.4958786964175,-16.64481901990062,3
2.1382584818624384,12.493067156684656,-0.0058015646688595,2277.999878483756,5.022866264520908,1199.921198933117,310.7178116157368,1.1954920238812543,661.9306638163301,661.7885028506132,-13.5626847058097,311.289186798186,0.107798318385903,57.81863989144687,57.84486864161322,0.5436914441770786,719.7370803816094,719.6402577743893,-13.01618285133402,3
2.3712446092898447,12.502488347318684,0.0017338414192049,2280.0012362892194,4.941450981307271,1179.4825615443976,312.21619524390604,1.184039615084186,661.6318410317756,661.5163915442172,-12.737605107809198,312.8614230639142,0.1110589712675572,59.88557205238006,59.84879667322225,-2.0098260146914275,721.5214128710649,721.3646908578218,-14.755994408109974,3
2.635047760419409,12.494599988152345,0.0129652642135266,2279.003902120729,5.00871670064575,1193.2729690667616,313.0477204089883,1.1861233841240162,661.8048055711693,661.6962036508837,-12.553747083773688,313.5222655623612,0.1206592235264498,59.63401424124477,59.63915659240829,-0.2190857270989144,721.4462874481542,721.3168069511543,-12.772192002715986,3
2.82817797819973,12.50187231343961,-0.0149345811819658,2279.997870614187,4.972695925698362,1189.0375771789634,310.1275530286458,1.1790190673295748,660.7748648133165,660.683560531997,-11.472648266618537,310.76236872541057,0.1112700370480644,58.021769603811855,58.01447227211949,-0.2695079472748716,718.7599369032577,718.682224398011,-11.74423271462262,3
3.088865315009224,12.501244462552348,-0.0008711541212747,2278.985689536748,4.974147172634367,1188.5114769215809,311.4925320233554,1.1849837477768934,663.9242063753181,663.7717427034835,-15.367260923539334,312.11123853620404,0.1011429904462293,59.18841361643671,59.188883030233455,-0.8764468577136383,723.1396664372966,722.9464810825515,-16.270503911014604,3
3.326944647751538,12.506966060862617,-0.0203010826331092,2278.013705737456,5.015580602833457,1195.1403227935716,310.1637292087971,1.1703626383669474,664.3878491573923,664.2027172433094,-15.71841872944496,310.79500906483213,0.1100505154764041,58.089415185126505,58.07523933171174,0.0802538254202587,722.4690581566456,722.2938283959045,-15.64242255433808,3
3.57090271644595,12.501395578673415,0.0179110727112002,2280.9980025893933,4.948437602795063,1182.3846380159714,313.0179554768014,1.1836934601671472,658.2770442687291,658.1232107377247,-13.678103461762989,313.62323117585646,0.1091838867012501,59.62855769601018,59.57086331021712,-2.0776628303438547,717.8774209770394,717.7215936636475,-15.75003054610404,3
3.827552607532857,12.492170403236212,-0.0050772519942457,2278.9825700004835,4.971399900934125,1186.1243466650249,312.1217660483531,1.1904488255663832,663.0147845331171,662.8796137478544,-14.948008247828383,312.63118462113505,0.1095568097640607,59.76666202576339,59.7734863003912,0.3166943818550832,722.7649168817665,722.6271844084011,-14.646308244920537,3
4.074493823635407,12.508503658048667,-0.0228104056061612,2279.0026797651326,4.994487319680008,1188.5295598595828,310.63779952934846,1.1820136123999618,658.2412631266586,658.0745213829035,-13.784829739585671,311.2718462606627,0.0830823199541972,58.34986851463949,58.34243434849604,-1.2617919237371351,716.5988749414809,716.4392193487881,-15.03324479766224,3
4.339382056828376,12.48576469675936,0.0051004948873363,2277.9877244108447,4.9672357118179065,1185.6038707454095,311.53225672306564,1.1875958646982978,657.0469008354071,656.9925511755888,-9.303188357903403,312.08160809776723,0.1071559435220263,61.53795057645497,61.53724058009254,-1.2240704708302863,718.6094631439476,718.5373467248737,-10.52072054955084,3
4.576341193115312,12.510066800320224,0.0050561802886746,2278.9816620783663,4.956908910580371,1183.7382441301752,312.0919379506332,1.1818228325053992,661.6451681818418,661.5412021878932,-12.867782594575823,312.7235080314852,0.1128232329662672,58.87211160200195,58.8821626669866,-0.1143929302377839,720.5043221557476,720.4080583159997,-12.963272879039518,3
4.828720150888767,12.50306277478507,-0.0088843554296337,2277.9988912931003,4.929368997205769,1178.432429139842,309.94723093507594,1.162902689417569,660.0066725069441,659.8538803405028,-13.664890724672228,310.4837875161785,0.0932571531994653,60.00867118086552,59.99773687048974,-1.0537591708558347,720.008212426244,719.8572883566792,-14.749473400918989,3
5.086385839873796,12.490606411994998,-0.0079463226157659,2278.996499781588,4.958140686470228,1181.336947145398,311.51086067262224,1.1993766256433611,661.7489007014482,661.6630597131376,-11.773598288395904,312.128236960805,0.1110911384435919,58.7188746006134,58.724084571336334,-0.2715045465067934,720.4913160663349,720.3741972511798,-12.037586077412843,3
5.306709407384551,12.50547353755498,-0.0217422051416021,2278.997733628711,4.949609849304652,1183.7445480870026,311.8457362978961,1.194161949391414,661.2185683633813,661.0735116038711,-13.58707709160848,312.36437843578926,0.1097266161748798,59.675384580641776,59.60122848082557,-2.1082086497150963,720.8666548356681,720.6984409266033,-15.73539746025681,3
5.584531329779206,12.503882856875316,-0.0087577867178682,2280.0019678986578,4.870844798039624,1162.777356213136,311.8337107465139,1.1866308729760593,666.7059801886729,666.554658449812,-13.437626305449868,312.43235624286257,0.113142273399043,58.46620051093963,58.47490170024081,0.230059820779814,725.16919598066,725.0755553721641,-13.223259099187318,3
5.755159227629119,12.495529988569665,0.3246191859457651,2301.0116227234485,4.1918325249598265,1012.016393617243,159.10479498730672,2.4441373431676454,484.678286860204,352.17280367426935,332.9973639931792,160.18293055085616,0.4879057413357379,142.81540632763904,-23.81734524789745,140.82981027259655,576.4660461608006,328.3842424502203,473.8159708568801,3
6.009990924714948,12.4846817039873,1.277765720110915,2324.9886006972893,4.250911463293938,1032.3255946952115,160.2518508824783,2.456965353611908,495.821486008961,367.5555663169944,332.78443899373235,161.4959937761296,0.5065041616998017,143.46969135912494,-15.816330214700686,142.6276139633751,591.3808701054554,351.75846349919595,475.40375766984016,3
6.276459054775075,12.494739969558005,2.0728147325888813,2307.981811594335,5.550155952204516,1338.9768261929937,313.5640115374069,1.437872405727161,781.7845939053923,781.760840724531,-1.3223140691951996,314.1397102972141,0.1791584108989928,94.46908285380243,94.39472363760156,-4.283872393497786,876.1677380528859,876.1487589299238,-5.615273181311886,3
6.519152776518059,12.512178913542543,1.915712475507004,2285.9959545392708,5.4166581645489,1297.513423927956,312.93029257008425,1.357636325494006,769.1379776578551,769.0990278429755,-7.281775934306019,313.47245398901634,0.1331213036192219,79.33420853377388,79.33271255435281,0.2169772398426203,848.4644928076028,848.4265892486908,-7.056275285146596,3
6.782985697941783,12.503650519653531,1.5979307460144108,2275.993413322177,5.019154674406595,1198.8506807286924,307.1010398121825,1.2895760393420377,727.814324498332,727.8169732762913,-5.032949121297266,307.8325872062744,0.1177785324514989,65.93034386873916,65.93721427711104,-0.5529943063311301,793.7571125782301,793.7334356156618,-5.5528165614672815,3
7.028823494350335,12.491899415145816,1.4583193788596456,2279.9794192038653,4.666637549356893,1112.6372864299865,310.2650716418481,1.0650047703955603,592.3441038490613,592.3376286901553,-1.2777252311772964,310.8665590970582,0.0854397490627231,47.41117948399994,47.37882234697983,-1.6080356650135716,639.7187177599641,639.7394277981263,-2.8988501840090404,3
7.255700686697672,12.503874016625035,1.1083904745525233,2279.001139010715,4.999712339952253,1193.273486894226,312.8473891577639,1.2235215435075004,680.5762726159562,680.5222359986351,-8.39950498480976,313.2885066997008,0.1210591752830125,60.882340779023416,60.8839155388949,0.2382642987553873,741.4419232047119,741.3888464219585,-8.194507341166922,3
7.557826796177006,12.51153746421258,0.953535398426526,2278.98392031614,4.8428678130606695,1152.7006171564458,310.0936474304511,1.1457107644888105,632.4268500078937,632.4057402596497,-5.691089762800116,310.76068804467826,0.0909026677306821,53.647111328203046,53.60927714318315,-1.3449673716783632,686.073750754561,686.0626761326984,-7.027910982073815,3
7.808364804083389,12.504180681100248,0.796563956214798,2280.005205467164,4.97557327704345,1191.409820206606,311.95484061876533,1.1815088170696284,660.2033918415357,660.1714501259086,-7.105513827732905,312.41556038281544,0.1125221614475944,60.76561829741918,60.79220490527388,-0.5544715841837909,721.0174382008533,720.9826165667064,-7.639342323881293,3
8.0501376521055,12.498871204734735,0.6358505226047529,2280.0161756060347,4.839178624981503,1153.200560404267,310.6882677586081,1.1671614745879408,641.1603481553907,641.118725589983,-6.181252737149877,311.41890537178625,0.1019845976946446,55.96195438079885,55.95589768943659,-0.8443542857795276,697.1181416208542,697.0794042435326,-7.062478185944463,3
8.314364097301214,12.502742016138887,0.4861048059699372,2278.9871265036672,4.997453755237994,1190.894626848204,310.9891832119379,1.211096292241414,663.9165698788631,663.8533823445525,-9.01017905303558,311.47875075120805,0.1162621395578862,59.50954590515532,59.49586149120441,-2.038888195155642,723.4223942971971,723.3412557206424,-11.033942076644944,3
8.544667736797935,12.498479952490744,0.3014484108731633,2279.0074560309354,4.929110068170367,1176.5680071490965,314.3562791577676,1.18111042722198,653.470761212757,653.3098924356507,-13.838277516701451,314.8874086759446,0.1347300714105099,58.02019627767653,58.01151590080817,0.1148180112369698,711.4624179640097,711.3342578188242,-13.74681278807904,3
