t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
-0.018542273517612586,12.516893999322546,0.001235758230788109,2281.0277764710395,4.9720572395012805,1189.5707510887428,311.7414762444846,1.1954644559768268,676.0945707087022,675.9750802244904,-13.934984189957131,312.3018508479285,0.10992554711947428,57.665879630618534,57.666495061318905,-0.10470292706941861,733.7870379593605,733.62739968036,-14.059103352232533
0.22407405166821992,12.50024611146808,-0.008571674764104304,2281.004730669818,4.965699824472026,1182.3884594645544,316.20934561488724,1.1890716095717275,675.781797931087,675.61689893894,-14.695610900368246,316.7589132698163,0.1132308842213379,57.61539283815212,57.590323387365665,-1.9250868714482299,733.3865931631816,733.2028019455166,-16.615003859792633
0.4656331803157221,12.492839907384605,0.0015762914354280856,2278.9893467426123,5.031942618140372,1198.0341970301595,314.8491609346291,1.2244134362543153,681.555647864664,681.3663657721975,-15.327087217106726,315.29207053697525,0.10790096245098632,59.15588907541351,59.15058419030216,-0.05941778359393848,740.7028232301195,740.5168049754058,-15.340443278298759
0.7538483600826916,12.495221172471151,0.007022573392406365,2280.0040462511397,5.018874692809187,1196.1745798547433,313.2014171466655,1.2033867208314035,679.0960075913506,678.9700936348821,-13.558662261495698,313.75613749228745,0.10638174128644147,57.174485303280015,57.17174756595882,0.601102714971918,736.239920603944,736.1395740811514,-12.951714403318018
1.0019820645315691,12.489261040232371,0.0023725016996256985,2279.9924168396783,4.976297241687633,1189.0306255227963,315.3510955632575,1.1981530449229942,670.5907902144513,670.4846865997132,-11.742848327102248,315.9953078353618,0.1137623530999718,57.90556062265606,57.90031742535748,-1.6591626163695758,728.4862628625594,728.3810886138505,-13.391632695308495
1.2389924841029782,12.503802191516536,0.00023916687337698355,2281.9788394448115,4.968960766218038,1187.6642290879263,318.42314885752774,1.2212280141893004,679.6936841470651,679.5514703227083,-15.293582173119404,318.90229047659403,0.11226811367503604,58.40988466018489,58.38961685664036,-0.5465793104036003,738.0811288043261,737.9056274459646,-15.856595428322803
1.5271255100514283,12.514901734288546,-0.015865546399588946,2279.0129413074915,4.945797981278325,1181.3421505516321,312.8906281043916,1.1907833480063146,674.9472752852678,674.8281613299224,-13.137765619902869,313.5372058164292,0.09765483316196916,57.37862057489899,57.38347347817247,-0.5348356605234992,732.3607839339669,732.2095849078681,-13.681603238850036
1.762076350831555,12.503009992681246,-0.0038140356542109956,2279.0029917143697,4.999592300336299,1190.888338507928,315.4906658140258,1.2054870271454459,679.0161776838287,678.8448786807817,-15.41593119687158,316.0146902757948,0.1135042415358087,59.22013445002419,59.19343643536287,-1.4526093210253659,738.229554285897,738.0459488924772,-16.863078683048233
1.9886080670715809,12.525030313604047,-0.003793162967815606,2280.0000115200414,4.95218987645613,1184.2366823606233,313.65032474877665,1.2117470694668302,679.3809888942952,679.2318595770995,-14.385225196066356,314.14858129156147,0.10564371685621579,57.54867244840545,57.53660806461379,0.31388451775269594,736.9056304048135,736.7687499514755,-14.076649253320996
2.252581606167859,12.504247488289995,0.016499579874262656,2280.0035531327617,5.000344416123306,1189.038096517558,317.00156005480125,1.216172172884964,674.9792066321615,674.8344750550203,-13.560984999431444,317.60821266101635,0.10747549872145201,56.97464371429918,56.947238296360716,-1.728335200597081,731.9534190571454,731.7841698518329,-15.297463182306146
