t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0055154112637576325,12.505350623903546,0.008431524834859913,2280.0073738743868,4.953607349973554,1189.0407348961203,317.9581469012081,1.2304721900440012,683.815199294432,683.7040689916271,-12.653190676431759,318.4771372592637,0.1226644670987974,60.734736778312374,60.73078022309153,-0.47186002698236695,744.5429473173174,744.4253463422814,-13.121530365154157
0.24133496705442822,12.491428768384546,0.009958714636639608,2281.0022633314825,4.934890409170633,1179.9957087368527,318.0514856325727,1.1992511521473832,681.6144141189937,681.495481894521,-13.121846104452686,318.58836042351476,0.1302179699563537,61.05819530525969,61.05660396693245,-0.28759609637392053,742.6661618412357,742.5399769531309,-13.393042693367947
0.5087257122128277,12.504608153098754,-0.014360374729923844,2279.9970561121513,4.993251839228773,1193.8139272174142,318.4297002559325,1.2324714682822113,684.7910841692576,684.662036410778,-13.262821371769524,318.9678084945996,0.10476152120278028,60.07857695853313,60.07168718246055,-0.5490422900067986,744.8684562017547,744.7314012371955,-13.820606357526835
0.7544133430560098,12.514282351238013,-0.003209895557274952,2281.0065199421438,4.941187084231919,1177.6091453776294,317.90620179797475,1.2296508266723123,684.7217437715794,684.5412327214464,-14.080096627801934,318.41391352727413,0.10898719874923567,59.22261896938182,59.22380446759651,-0.3764786978679817,743.9301704454975,743.7801928855782,-14.48226597827898
1.0017285285709572,12.500495617615451,0.021160546216908247,2279.9842578239236,5.0044816370071965,1193.8186595560549,310.7412555117888,1.2099865135047763,685.4284831484438,685.2551917568619,-13.981902307109513,311.2549342151245,0.1184654368797024,59.63072714381993,59.62695133847533,0.3232605798430252,745.0140560481982,744.9087900048463,-13.64030448718505
1.2559620654693464,12.491324562614114,0.009506925973892024,2280.9897408533257,4.935239647164675,1180.006984267976,309.98568460455306,1.2035532804652131,685.9573263204734,685.8033449549648,-14.187634762058622,310.5372342974886,0.1308037217116259,59.257096994519856,59.234942957063744,0.17899914753571497,745.2072094692613,745.0544640118862,-13.974970905817731
1.4816158214494368,12.489433151246475,-0.006948625423185865,2281.001206591722,4.989385388098013,1189.5472753353342,309.43608270939546,1.2075261041842584,683.1019393131271,683.0100342627671,-11.877999315711154,310.03139140437196,0.13025331950645724,60.154614745443475,60.13941886120283,-0.6758216709129723,743.2578379068373,743.148743604709,-12.531661467532516
1.7543612581277672,12.47146096785543,-0.0031282841232240237,2280.999729266745,4.9775864756891455,1187.1764172603819,312.30928621577766,1.2261645621670683,680.7527179127887,680.6213603729034,-13.621395320109146,312.82206446186336,0.11850105227418574,59.36388565449514,59.37739707865449,0.3039362875165021,740.128046042083,740.0117222971733,-13.299794013481627
1.9973045866880943,12.497053253590213,-0.005424292199910245,2281.006445149011,4.991216726956806,1191.9394265024252,313.1161326283451,1.2308148153405103,686.9707940347727,686.8517748623586,-13.271756717315032,313.57828972301616,0.10908020657947219,59.41046033400651,59.417639967868155,0.08919441524539717,746.3582176876535,746.2725261756096,-13.192528357849522
2.241063433779356,12.4845284930806,-0.0002535065704248731,2281.002445901951,4.96029369378737,1182.38878435706,312.80034288474087,1.2423607709808338,685.4398533887357,685.2546865621222,-16.722719821420842,313.3041158181753,0.11655368401320501,59.29674067783662,59.30977205176229,0.4011225544931642,744.712439634354,744.5525836721993,-16.329595291860517
2.4808855180180545,12.495959307449956,0.010819957184592041,2279.9996537489856,4.952854611930773,1181.8569648616397,317.5860897337009,1.22613810293422,685.7415318968344,685.6339774205447,-11.778569817407684,318.1156351298321,0.11182702945894357,60.340886743501294,60.347586478225615,0.11506807621139008,746.0456748910551,745.9594161866779,-11.679540854751892
2.761279051245132,12.500533390252732,0.008595176766272996,2280.9962059187515,4.954166531921246,1184.7801245852736,309.80049434887235,1.2136672239897792,687.3251670273843,687.1416237207104,-15.73554675589315,310.4518126094925,0.11596238015591102,58.90761239569103,58.91164668086674,-0.05643872143687396,746.2017184665464,746.0386815707391,-15.80964454052013
3.0027419521175176,12.514876718284215,0.0060117660166413645,2280.9980100337775,4.960264500005341,1187.1649041870899,310.71634634073007,1.226676017647106,686.3965439948207,686.2725536886088,-13.371336926469445,311.2840883236345,0.12936501351201066,59.43370504135609,59.42064171073752,0.17904244564489527,745.8194478757729,745.7050107370503,-13.20588345009858
3.2519129407647083,12.491497623734414,-0.006745591595292628,2281.014359954561,4.940864479490389,1182.3954416495137,318.02249029057214,1.2386641778033083,683.6484861530596,683.498703718175,-13.454050032381115,318.5134485448417,0.12303913818281413,59.81666854944033,59.80942544644774,-0.09289826554603726,743.4500785331453,743.3284533096332,-13.533145872284887
3.5116257291094546,12.502709176160325,-0.001180191435074942,2281.013439594324,4.965726993817662,1184.7620158707111,308.535414965532,1.2297418127329343,690.9526357929748,690.8422444784833,-13.229836004370942,309.1338116006822,0.10999353616994514,59.52682076252343,59.52164530578225,-0.39541271040384307,750.4796295482432,750.3267493132523,-13.606708729420399
3.750736415511893,12.4962430826432,-0.002945708467010826,2281.022434120907,4.938817839017794,1180.000180462893,312.2489065940681,1.2331002290424797,679.7265559810558,679.610704193989,-12.941319669888331,312.7312133797357,0.12096582749896785,59.14446591348273,59.14773263510089,0.18802207270294827,738.8633422863675,738.7580448579877,-12.730938343968873
4.017881326017302,12.486325729409705,0.010098604909031672,2280.998140567252,4.9566778088825,1182.384679528442,310.86844050023467,1.2210187692022731,686.1708790086551,686.0649885990437,-13.433705348562276,311.3799479827728,0.13596172677719384,59.57253651085684,59.56626531632174,-0.07464691344469622,745.7500057385956,745.625452774356,-13.48881614536693
4.253050074261163,12.505609462137823,-0.005111746135194658,2280.991073864453,4.934628772501786,1179.9923110907555,313.8049562594524,1.2439488682756155,688.5990005208491,688.4007428646328,-16.53968515128502,314.26871600051703,0.0935711142394635,59.197244357963726,59.19153982416174,0.23449515745810875,747.7745969902086,747.5967757906855,-16.332651774859887
4.496312608033763,12.504764863225903,0.008055357515851704,2281.010324800334,5.003642698638456,1191.9238140745226,310.44627075486835,1.187093085057941,682.5364171888424,682.4333156231311,-12.260470452800469,311.03866809548487,0.11202755154118221,58.868968951337806,58.88917778235805,-0.4073333962052909,741.4119395362968,741.2938398197983,-12.676974414662418
4.743826528278071,12.487997499750342,-0.00023977919501499403,2280.992179432765,4.9454262986925634,1177.610310637019,309.2410876452504,1.2115139960299648,688.0950566910949,687.8877626667967,-16.80824380814774,309.8375866273662,0.11680080229749505,58.62942456538803,58.63950441779303,-0.27384313728596094,746.7075116704628,746.4963969668297,-17.04866450284825
4.998461022287267,12.496760937454619,0.0027067404466281355,2280.997168149957,4.975674898817272,1187.1547650771704,309.93477984618085,1.2266992737746967,683.6142931153673,683.4560753232658,-14.411707138337945,310.5795196795949,0.1121023709461535,58.939923393997105,58.9542045658516,-0.049435441466104985,742.5551025134649,742.4192272396812,-14.447760184486768
5.258062865294403,12.478642849256943,0.0016116482866993477,2281.004962955534,4.923018377699695,1175.2244876943982,308.556356952278,1.2022531394708462,682.8739047150054,682.736186783458,-13.778969690272802,309.13098737199107,0.1193451744617573,59.63730980269549,59.633165563484106,-0.26485704508765545,742.5202372876564,742.378916056727,-14.045685059158025
5.465970333297199,12.528774926449252,-0.0026615753780133674,2281.005417920782,4.9949268747863735,1194.331798272071,305.9347299703684,1.228097271629802,668.6987153109673,668.6368472542226,-9.868315226106166,306.3335605003819,0.10862102007689646,58.55817059845342,58.56048591751195,0.5055624968614892,727.2256526849525,727.1649328216366,-9.359967915587383
5.744938401701217,12.49784651736423,-0.008378292681044423,2280.988760789132,4.912985951388621,1175.2105075503541,309.1915724467447,1.224353161529603,672.9361498506394,672.911217701316,-6.042668830825615,309.50412560733326,0.11144954925484751,54.83663425499464,54.8520649948153,0.4078771288953556,727.7400121907649,727.7265122257648,-5.612040267426532
6.001610986057867,12.519538686798098,-0.010005458801250304,2280.9924619544577,4.976387120579882,1189.5386073165616,316.6052804245738,1.2575349377321878,685.7112932091379,685.5654259433301,-13.710887205647644,317.07877291348444,0.1082955920180459,59.57601875764132,59.567369361613146,-0.025962384734164783,745.2672046930087,745.1602911048763,-13.780840924505686
6.252652073699468,12.500148769949826,0.0217225433888773,2280.9932922910466,4.94290291423075,1182.4016847251203,315.74955879187223,1.2254115089936475,686.3687176593743,686.1892295645678,-15.341314546972134,316.22808321817956,0.1317489401906029,59.23190222138838,59.22801443101186,0.15960238681539438,745.5629114184574,745.417737581747,-15.170815054680919
6.490536194144611,12.492146263310534,0.003666394385433739,2279.992940606188,4.971019827271331,1186.6427939276214,309.6996767983305,1.2122348819324806,682.3032630152909,682.1751217257378,-13.332876911204549,310.35950616942006,0.10705204501012607,59.605773613725454,59.62032311075233,-0.2134550527275774,741.8833539049463,741.7678277750643,-13.559092475013871
6.744715323792313,12.483009776788862,0.009497038416691124,2281.0001558275185,4.911514263048136,1175.2137136184006,310.18624070186684,1.2055052608782484,680.6576991468974,680.4851232097387,-15.204266216095029,310.6995771158922,0.12523151435694485,60.07277803525659,60.082774766084164,0.12213345591138497,740.7326058538563,740.5542642603185,-15.075225250712569
6.996536868961016,12.489033785412083,0.0070009927278417055,2279.9803824776636,4.986012003558137,1189.0554547972838,312.8429738185216,1.227525554648091,682.7728397763257,682.5962539404536,-15.143986640492312,313.3457970689019,0.10790814538015014,59.75177129171499,59.75527793819196,0.33930081822709307,742.4843962225409,742.3311581415629,-14.79990204728506
7.2498771435216645,12.510978903040487,0.0028496328752453167,2280.9992538564984,4.9509635143949495,1182.3824050518383,313.1195466827184,1.2414721207045003,685.422479223796,685.2619127454794,-14.566192769122077,313.60519054295827,0.10786004243425723,59.38834269782507,59.38943828770549,0.2154988862021968,744.8055994730672,744.6606661507858,-14.362642310641746
