t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var]
0.0010715788597560074,12.502675684759817,-0.007523023263059952,2281.995787821179,4.9744819207266255,1187.6815508195648,317.71351664807116,1.2290332621384112,688.6497774564883,688.4583953958098,-15.908427349582023,318.2781178002816,0.1165890163595266,58.48777075012311,58.48209109368663,-0.5296189756789212,747.1306004103932,746.9271868293898,-16.425181711539288
0.25927327517094184,12.518288636933862,0.006548849146922489,2281.0051658666775,5.013926830050818,1201.4863270954108,313.43699425690426,1.2331695559462057,686.9454821613244,686.8138633016648,-14.833499051314734,313.994128280723,0.11415685213004106,59.04877926791732,59.03946467530809,-0.8827054205292321,745.997746753571,745.8343735387907,-15.721863640229005
0.5210829156784871,12.504751509829653,0.0043946175092639825,2281.0104822752924,4.999134839545387,1196.719263167506,317.78436920334883,1.2407363639617925,688.7983849533633,688.6188557655074,-14.042729442902527,318.24478419679934,0.11655814841261515,58.90112613918913,58.90815629107448,0.23861397934153755,747.6741408203186,747.5306778056146,-13.81041937650692
0.7705605583159456,12.495148233257352,-0.0019051703357715387,2280.9796952468364,5.010620953756034,1194.3304257047678,313.9688140834146,1.201563605924179,679.607430178664,679.5229506136607,-11.18679845847617,314.61454674115754,0.10566929915083872,57.390513568006284,57.39182604086629,-0.8728596371658419,736.9944068904381,736.9085866549382,-12.078025333104863
1.0224329410602677,12.505760610442628,0.009419488470008707,2280.0115019653767,4.962039376902833,1184.2536691765254,313.45185948668694,1.197163779817568,679.7039880238385,679.6002197331605,-11.251212011707791,314.0658656822141,0.09444218120342077,57.53628774401985,57.532776919141085,-0.25001685711286464,737.2416035255216,737.1547482063602,-11.520758095969144
1.267682206657199,12.505001979588581,0.002543142219335343,2278.998007340434,5.0050481456606555,1190.9037649908494,310.84818053092926,1.2050913485963837,685.9301409880599,685.7870567152937,-14.598032802649698,311.4949954978694,0.09793962573750833,57.365252005315305,57.375319163526186,-0.1907433706764454,743.295529600658,743.148819370274,-14.788665415202292
1.5039178865988005,12.508354651015816,-0.007070175221745991,2279.996151350516,4.995096128576715,1191.4090653332244,310.4382929586093,1.2185579114648502,686.0114485832949,685.8463819047214,-14.438095320140459,311.11566208977337,0.1191937339114742,57.86072340482294,57.85786286392071,0.10356588048676,743.870032514502,743.714587640328,-14.337925517377089
1.757485773583112,12.504128030931119,0.0033314580089765246,2281.010135268148,4.9889961310918505,1191.944210797814,317.3091685342117,1.251240373729062,679.3090715924492,679.1520410045342,-13.65925890564673,317.77871492143623,0.12388988455111602,57.99164049321392,57.98642591019787,-1.590165474407221,737.2753136597607,737.1108688181837,-15.268704430445737
2.007354398495305,12.492581799884505,-0.012967655574184077,2280.013502295786,4.958940986605625,1189.0326615964195,317.34779044096143,1.2239724032802421,679.9029771500769,679.7726197836369,-13.260612886332614,317.9508190590967,0.09911264207179209,57.28473450227876,57.29093492952148,-1.089829076799242,737.1782057957039,737.0471287011521,-14.32507538942946
2.2623443816557534,12.516073790634938,0.009785126949609407,2280.0232714573244,4.993060840943078,1193.8260849887724,317.06216546364334,1.2347972675636338,682.413956127919,682.2817686889985,-14.335015647193869,317.732654556257,0.12078280124817801,57.33518851947789,57.322585375483456,-1.6102151826098565,739.7655986533472,739.5914215571785,-15.930893385286595
2.5236090039282124,12.505342920285154,0.001830071888378534,2280.0172800969876,4.963216682900435,1184.2459504188034,313.35393456804655,1.2486167323657877,680.4414850913587,680.3213515556914,-11.949988536136477,313.8024061457387,0.10335744912585124,58.001692237142976,57.99143004984502,-1.7248134577505245,738.4407232189418,738.3210801037642,-13.686710073797741
2.7532323977823117,12.495135296570965,0.0042843731265205225,2279.993257768326,4.992565039695609,1191.408803999122,316.101732942586,1.255592454522037,682.6072381583273,682.4693709757998,-13.701520456667275,316.51252569793695,0.1145494861598601,58.69199854528999,58.649001960737706,-2.0261442799848908,741.2786143732504,741.1234852082601,-15.72729059253683
3.0238894026616463,12.497761214679644,0.01960469052111239,2279.9908157575514,4.987903088040461,1189.0366186035228,317.78798894832545,1.2449201535280354,683.2245712084265,683.1006930775458,-13.04025310137824,318.39323932317745,0.10146991967813454,57.946999292238736,57.9231406056631,-1.748657771004675,741.1789502842349,741.0212400359648,-14.788767035693807
